bench;vm;suite;extra_args;cores;input_sizes;variable_values;;;arithmetic mean;geometric mean;median;stdDev;#samples;min;max;Conf. Interval Low;Conf. Interval High;Conf. Interval Size Abs.;Conf.IntervalSize/Mean
benchmarks/nbody.lua;lua;tilera;30000;1;1;None;pass1;total;5670,000000;5669,976484;5670,000000;16,329932;3,000000;5650,000000;5690,000000;5642,470112;5697,529888;55,059776;0,009711
benchmarks/nestedloop.lua;lua;tilera;14;1;1;None;pass1;total;4470,000000;4470,000000;4470,000000;0,000000;2,000000;4470,000000;4470,000000;4470,000000;4470,000000;0,000000;0,000000
benchmarks/chameneos.lua;lua-x86;tilera;200000;1;1;None;pass1;total;255,000000;254,950976;255,000000;5,000000;2,000000;250,000000;260,000000;232,677517;277,322483;44,644965;0,175078
benchmarks/hash2.lua;lua;tilera;200;1;1;None;pass1;total;5060,000000;5059,973649;5060,000000;16,329932;3,000000;5040,000000;5080,000000;5032,470112;5087,529888;55,059776;0,010881
benchmarks/nsievebits.lua;lua;tilera;5;1;1;None;;total;16620,000000;16619,973941;16610,000000;29,439203;3,000000;16590,000000;16660,000000;16570,369788;16669,630212;99,260423;0,005972
benchmarks/fannkuch.lua-2.lua;lua-x86;tilera;9;1;1;None;pass1;total;620,000000;620,000000;620,000000;0,000000;2,000000;620,000000;620,000000;620,000000;620,000000;0,000000;0,000000
benchmarks/harmonic.lua;luajit;tilera;20000000;1;1;None;;total;78620,000000;78620,000000;78620,000000;0,000000;2,000000;78620,000000;78620,000000;78620,000000;78620,000000;0,000000;0,000000
benchmarks/recursive.lua;lua-x86;tilera;4;1;1;None;;total;580,000000;580,000000;580,000000;0,000000;2,000000;580,000000;580,000000;580,000000;580,000000;0,000000;0,000000
benchmarks/binarytrees.lua-2.lua;luajit;tilera;10;1;1;None;pass1;total;2973,333333;2973,092721;3000,000000;37,712362;3,000000;2920,000000;3000,000000;2909,755780;3036,910886;127,155106;0,042765
benchmarks/spectralnorm.lua;lua;tilera;220;1;1;None;pass1;total;9350,000000;9350,000000;9350,000000;0,000000;2,000000;9350,000000;9350,000000;9350,000000;9350,000000;0,000000;0,000000
benchmarks/lists.lua;lua;tilera;25;1;1;None;;total;11080,000000;11080,000000;11080,000000;0,000000;2,000000;11080,000000;11080,000000;11080,000000;11080,000000;0,000000;0,000000
benchmarks/recursive.lua;lua;tilera;4;1;1;None;pass1;total;5100,000000;5100,000000;5100,000000;0,000000;2,000000;5100,000000;5100,000000;5100,000000;5100,000000;0,000000;0,000000
benchmarks/fannkuchredux.lua;lua-x86;tilera;9;1;1;None;;total;1346,666667;1346,633771;1340,000000;9,428090;3,000000;1340,000000;1360,000000;1330,772278;1362,561055;31,788777;0,023606
benchmarks/nestedloop.lua;luajit;tilera;14;1;1;None;pass2;total;3610,000000;3610,000000;3610,000000;0,000000;2,000000;3610,000000;3610,000000;3610,000000;3610,000000;0,000000;0,000000
benchmarks/fannkuchredux.lua;luajit;tilera;9;1;1;None;pass2;total;9030,000000;9029,988934;9020,000000;14,142136;3,000000;9020,000000;9050,000000;9006,158418;9053,841582;47,683165;0,005281
benchmarks/mandelbrot.lua-2.lua;luajit;tilera;350;1;1;None;pass1;total;5755,000000;5754,997828;5755,000000;5,000000;2,000000;5750,000000;5760,000000;5732,677517;5777,322483;44,644965;0,007758
benchmarks/mandelbrot.lua-2.lua;lua;tilera;350;1;1;None;pass2;total;6040,000000;6040,000000;6040,000000;0,000000;2,000000;6040,000000;6040,000000;6040,000000;6040,000000;0,000000;0,000000
benchmarks/fannkuch.lua;luajit;tilera;9;1;1;None;pass1;total;8826,666667;8826,661634;8820,000000;9,428090;3,000000;8820,000000;8840,000000;8810,772278;8842,561055;31,788777;0,003601
benchmarks/process.lua;luajit;tilera;100;1;1;None;pass2;total;6,666667;0,000000;10,000000;4,714045;3,000000;0,000000;10,000000;-1,280527;14,613861;15,894388;2,384158
benchmarks/hash.lua;lua-x86;tilera;150000;1;1;None;pass1;total;310,000000;310,000000;310,000000;0,000000;2,000000;310,000000;310,000000;310,000000;310,000000;0,000000;0,000000
benchmarks/sieve.lua-2.lua;lua;tilera;200;1;1;None;pass2;total;7283,333333;7283,327227;7290,000000;9,428090;3,000000;7270,000000;7290,000000;7267,438945;7299,227722;31,788777;0,004365
benchmarks/random.lua;lua-x86;tilera;2000000;1;1;None;pass1;total;260,000000;260,000000;260,000000;0,000000;3,000000;260,000000;260,000000;260,000000;260,000000;0,000000;0,000000
benchmarks/strcat.lua;luajit;tilera;800000;1;1;None;pass2;total;3356,666667;3356,663354;3360,000000;4,714045;3,000000;3350,000000;3360,000000;3348,719473;3364,613861;15,894388;0,004735
benchmarks/binarytrees.lua-3.lua;lua-x86;tilera;10;1;1;None;;total;226,666667;226,474270;220,000000;9,428090;3,000000;220,000000;240,000000;210,772278;242,561055;31,788777;0,140245
